assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
166108604,58926,Raorchestes tinniens,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166108604,58926,Raorchestes tinniens,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166108604,58926,Raorchestes tinniens,10.3,Avalanches/landslides,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
166108604,58926,Raorchestes tinniens,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,Ongoing,
166108604,58926,Raorchestes tinniens,11.3,Temperature extremes,1.2|2.3.8,Ecosystem degradation|Other,,,,,,,Ongoing,
166108604,58926,Raorchestes tinniens,11.5,Other impacts,1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,,,,Ongoing,
166108604,58926,Raorchestes tinniens,11.1,Habitat shifting & alteration,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
166108743,58927,Raorchestes travancoricus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),,,Ongoing,
166108743,58927,Raorchestes travancoricus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
166108743,58927,Raorchestes travancoricus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
166108743,58927,Raorchestes travancoricus,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166108743,58927,Raorchestes travancoricus,6.1,Recreational activities,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
166108743,58927,Raorchestes travancoricus,11.1,Habitat shifting & alteration,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Future,
166108743,58927,Raorchestes travancoricus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
166108743,58927,Raorchestes travancoricus,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
166109531,58983,Rhacophorus calcadensis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166109531,58983,Rhacophorus calcadensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166109531,58983,Rhacophorus calcadensis,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
166109531,58983,Rhacophorus calcadensis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,Ongoing,
166109531,58983,Rhacophorus calcadensis,7.2.3,Abstraction of surface water (agricultural use),1.2,Ecosystem degradation,,,,,,,Ongoing,
166109531,58983,Rhacophorus calcadensis,6.3,Work & other activities,2.1,Species mortality,,,,,,,Ongoing,
166109531,58983,Rhacophorus calcadensis,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109531,58983,Rhacophorus calcadensis,11.1,Habitat shifting & alteration,1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,,,,Future,
166109531,58983,Rhacophorus calcadensis,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,9.4,Garbage & solid waste,2.2,Species disturbance,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166109981,59027,Ghatixalus variabilis,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
166111992,61850,Uperodon assamensis,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
166111992,61850,Uperodon assamensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166111992,61850,Uperodon assamensis,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166111992,61850,Uperodon assamensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166112244,61885,Raorchestes nerostagona,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166112244,61885,Raorchestes nerostagona,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166112244,61885,Raorchestes nerostagona,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Future,
166112244,61885,Raorchestes nerostagona,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166112244,61885,Raorchestes nerostagona,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
166112244,61885,Raorchestes nerostagona,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,,,,Unknown,
166112244,61885,Raorchestes nerostagona,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166112244,61885,Raorchestes nerostagona,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166112666,135879,Megophrys zunhebotoensis,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166112666,135879,Megophrys zunhebotoensis,7.2.3,Abstraction of surface water (agricultural use),1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166112666,135879,Megophrys zunhebotoensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166112666,135879,Megophrys zunhebotoensis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166112666,135879,Megophrys zunhebotoensis,4.1,Roads & railroads,1.2,Ecosystem degradation,,,,,,,Ongoing,
166112666,135879,Megophrys zunhebotoensis,7.2.1,Abstraction of surface water (domestic use),1.2,Ecosystem degradation,,,,,,,Ongoing,
166113102,136045,Nyctibatrachus minimus,10.3,Avalanches/landslides,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
166113102,136045,Nyctibatrachus minimus,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Future,
166113102,136045,Nyctibatrachus minimus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166113102,136045,Nyctibatrachus minimus,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
166113102,136045,Nyctibatrachus minimus,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166113212,136049,Minervarya nicobariensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166113212,136049,Minervarya nicobariensis,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166113212,136049,Minervarya nicobariensis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166113999,158638,Amolops assamensis,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166113999,158638,Amolops assamensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166113999,158638,Amolops assamensis,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166113999,158638,Amolops assamensis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,,,,Ongoing,
166114332,173018,Nyctibatrachus dattatreyaensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
166114332,173018,Nyctibatrachus dattatreyaensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
166114332,173018,Nyctibatrachus dattatreyaensis,5.2.2,Unintentional effects (species is not the target),1.1,Ecosystem conversion,,,,Majority (50-90%),Unknown,,Ongoing,
166114332,173018,Nyctibatrachus dattatreyaensis,11.1,Habitat shifting & alteration,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Future,
166114332,173018,Nyctibatrachus dattatreyaensis,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166114872,186160,Raorchestes chotta,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166114872,186160,Raorchestes chotta,9.3.3,Herbicides and pesticides,1.1,Ecosystem conversion,,,,,,,Ongoing,
166114872,186160,Raorchestes chotta,4.1,Roads & railroads,2.1,Species mortality,,,,,,,Ongoing,
166114872,186160,Raorchestes chotta,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Ongoing,
166114872,186160,Raorchestes chotta,7.1.3,Trend Unknown/Unrecorded,2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
166114872,186160,Raorchestes chotta,6.3,Work & other activities,1.2,Ecosystem degradation,,,,,,,Ongoing,
166115005,186161,Raorchestes coonoorensis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166115005,186161,Raorchestes coonoorensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115005,186161,Raorchestes coonoorensis,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
166115130,186163,Raorchestes kaikatti,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),,,Ongoing,
166115130,186163,Raorchestes kaikatti,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),,,Ongoing,
166115130,186163,Raorchestes kaikatti,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),,,Ongoing,
166115426,186165,Raorchestes marki,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
166115426,186165,Raorchestes marki,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115426,186165,Raorchestes marki,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
166115426,186165,Raorchestes marki,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
166115575,186166,Raorchestes sushili,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
166115575,186166,Raorchestes sushili,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
166115575,186166,Raorchestes sushili,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,,,,Unknown,
166115575,186166,Raorchestes sushili,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
166115575,186166,Raorchestes sushili,9.3.3,Herbicides and pesticides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
166115729,187830,Raorchestes chromasynchysi,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115729,187830,Raorchestes chromasynchysi,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
166115729,187830,Raorchestes chromasynchysi,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115894,189700,Beduka amboli,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115894,189700,Beduka amboli,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115894,189700,Beduka amboli,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115894,189700,Beduka amboli,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166115894,189700,Beduka amboli,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166115894,189700,Beduka amboli,3.3,Renewable energy,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
166115894,189700,Beduka amboli,11.1,Habitat shifting & alteration,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,,,,Ongoing,
166115894,189700,Beduka amboli,11.5,Other impacts,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,9.4,Garbage & solid waste,1.2,Ecosystem degradation,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,7.2.1,Abstraction of surface water (domestic use),1.2,Ecosystem degradation,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,7.2.3,Abstraction of surface water (agricultural use),1.2,Ecosystem degradation,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
166116623,78521208,Nyctibatrachus kumbara,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166116648,79080668,Megophrys oropedion,9.1.1,Sewage,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
166116648,79080668,Megophrys oropedion,9.1.2,Run-off,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116648,79080668,Megophrys oropedion,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116648,79080668,Megophrys oropedion,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116648,79080668,Megophrys oropedion,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116648,79080668,Megophrys oropedion,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
166116653,79095367,Mercurana myristicapalustris,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116653,79095367,Mercurana myristicapalustris,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166116653,79095367,Mercurana myristicapalustris,11.5,Other impacts,2.2|2.3.7,Species disturbance|Reduced reproductive success,,,,,,,Future,
166116653,79095367,Mercurana myristicapalustris,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116673,79719834,Beddomixalus bijui,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116673,79719834,Beddomixalus bijui,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
166116673,79719834,Beddomixalus bijui,11.1,Habitat shifting & alteration,2.1|2.2,Species mortality|Species disturbance,,,,,,,Future,
166116673,79719834,Beddomixalus bijui,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Ongoing,
166116688,88368304,Megophrys vegrandis,3.3,Renewable energy,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116688,88368304,Megophrys vegrandis,7.2.10,Large dams,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116688,88368304,Megophrys vegrandis,7.2.2,Abstraction of surface water (commercial use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116688,88368304,Megophrys vegrandis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116688,88368304,Megophrys vegrandis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116688,88368304,Megophrys vegrandis,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
166116708,88378128,Nyctibatrachus anamallaiensis,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
166116708,88378128,Nyctibatrachus anamallaiensis,6.3,Work & other activities,2.1,Species mortality,,,,Minority (<50%),,,Ongoing,
166116708,88378128,Nyctibatrachus anamallaiensis,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166116708,88378128,Nyctibatrachus anamallaiensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116708,88378128,Nyctibatrachus anamallaiensis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116708,88378128,Nyctibatrachus anamallaiensis,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
166116733,89183211,Indirana salelkari,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,Ongoing,
166116733,89183211,Indirana salelkari,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116733,89183211,Indirana salelkari,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116733,89183211,Indirana salelkari,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116733,89183211,Indirana salelkari,11.5,Other impacts,1.3|2.2,Indirect ecosystem effects|Species disturbance,,,,,,,Future,
166116733,89183211,Indirana salelkari,8.2.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Unknown,Unknown,,Unknown,
166116920,121370882,Minervarya manoharani,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
166116920,121370882,Minervarya manoharani,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
166116920,121370882,Minervarya manoharani,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
